"zh7w", "http://nl.dbpedia.org/property/zh7w"
"zh9j", "http://nl.dbpedia.org/property/zh9j"
"zh10w", "http://nl.dbpedia.org/property/zh10w"
"tl1w", "http://nl.dbpedia.org/property/tl1w"
"tl2w", "http://nl.dbpedia.org/property/tl2w"
"tl4j", "http://nl.dbpedia.org/property/tl4j"
"tl6w", "http://nl.dbpedia.org/property/tl6w"
"tl8j", "http://nl.dbpedia.org/property/tl8j"
"tl9j", "http://nl.dbpedia.org/property/tl9j"
"nl1w", "http://nl.dbpedia.org/property/nl1w"
"nl3j", "http://nl.dbpedia.org/property/nl3j"
"nl4w", "http://nl.dbpedia.org/property/nl4w"
"nl5w", "http://nl.dbpedia.org/property/nl5w"
"nl6w", "http://nl.dbpedia.org/property/nl6w"
"nl8j", "http://nl.dbpedia.org/property/nl8j"
"nl9j", "http://nl.dbpedia.org/property/nl9j"
"nl10w", "http://nl.dbpedia.org/property/nl10w"
"zl2j", "http://nl.dbpedia.org/property/zl2j"
"zl4j", "http://nl.dbpedia.org/property/zl4j"
"zl5j", "http://nl.dbpedia.org/property/zl5j"
"zl6w", "http://nl.dbpedia.org/property/zl6w"
"zl8j", "http://nl.dbpedia.org/property/zl8j"
"zl9j", "http://nl.dbpedia.org/property/zl9j"
"zl10w", "http://nl.dbpedia.org/property/zl10w"
"geboortestad", "http://nl.dbpedia.org/property/geboortestad"
"vorigeploegen", "http://nl.dbpedia.org/property/vorigeploegen"
"specialisatie", "http://nl.dbpedia.org/property/specialisatie"
"wedx", "http://nl.dbpedia.org/property/wedx"
"prb", "http://nl.dbpedia.org/property/prb"
"wedxnaam", "http://nl.dbpedia.org/property/wedxnaam"
"kristalstelsel", "http://nl.dbpedia.org/property/kristalstelsel"
"glans", "http://nl.dbpedia.org/property/glans"
"breuk", "http://nl.dbpedia.org/property/breuk"
"habitus", "http://nl.dbpedia.org/property/habitus"
"eenheidscel", "http://nl.dbpedia.org/property/eenheidscel"
"laatsteuitbarsting", "http://nl.dbpedia.org/property/laatsteuitbarsting"
"magnetisme", "http://nl.dbpedia.org/property/magnetisme"
"ov", "http://nl.dbpedia.org/property/ov"
"bemanningen", "http://nl.dbpedia.org/property/bemanningen"
"rlId", "http://nl.dbpedia.org/property/rlId"
"duitsnaam", "http://nl.dbpedia.org/property/duitsnaam"
"oldid", "http://nl.dbpedia.org/property/oldid"
"northCoord", "http://nl.dbpedia.org/property/northCoord"
"dailconstituency", "http://nl.dbpedia.org/property/dailconstituency"
"euConstituency", "http://nl.dbpedia.org/property/euConstituency"
"population", "http://nl.dbpedia.org/property/population"
"breedtemin", "http://nl.dbpedia.org/property/breedtemin"
"haakjes", "http://nl.dbpedia.org/property/haakjes"
"politiekSecretaris", "http://nl.dbpedia.org/property/politiekSecretaris"
"kristalvlakken", "http://nl.dbpedia.org/property/kristalvlakken"
"naamRussisch", "http://nl.dbpedia.org/property/naamRussisch"
"afbOnderschrift", "http://nl.dbpedia.org/property/afbOnderschrift"
"1etitel", "http://nl.dbpedia.org/property/1etitel"
"begin", "http://nl.dbpedia.org/property/begin"
"meshname", "http://nl.dbpedia.org/property/meshname"
"schrijn", "http://nl.dbpedia.org/property/schrijn"
"stroomtDoor", "http://nl.dbpedia.org/property/stroomtDoor"
"diersoorten", "http://nl.dbpedia.org/property/diersoorten"
"thema", "http://nl.dbpedia.org/property/thema"
"territory", "http://nl.dbpedia.org/property/territory"
"idnummer", "http://nl.dbpedia.org/property/idnummer"
"manager", "http://nl.dbpedia.org/property/manager"
"a1kl", "http://nl.dbpedia.org/property/a1kl"
"comite", "http://nl.dbpedia.org/property/comite"
"aziatisch", "http://nl.dbpedia.org/property/aziatisch"
"hoofdtekst", "http://nl.dbpedia.org/property/hoofdtekst"
"latijn", "http://nl.dbpedia.org/property/latijn"
"instroom", "http://nl.dbpedia.org/property/instroom"
"stroomgebiedslanden", "http://nl.dbpedia.org/property/stroomgebiedslanden"
"maxbreedte", "http://nl.dbpedia.org/property/maxbreedte"
"volume", "http://nl.dbpedia.org/property/volume"
"instrument1Naam", "http://nl.dbpedia.org/property/instrument1Naam"
"instrument2Eigenschappen", "http://nl.dbpedia.org/property/instrument2Eigenschappen"
"instrument4Eigenschappen", "http://nl.dbpedia.org/property/instrument4Eigenschappen"
"bijnamen", "http://nl.dbpedia.org/property/bijnamen"
"indienst", "http://nl.dbpedia.org/property/indienst"
"bewapening", "http://nl.dbpedia.org/property/bewapening"
"titelweergave", "http://nl.dbpedia.org/property/titelweergave"
"introductie", "http://nl.dbpedia.org/property/introductie"
"zender", "http://nl.dbpedia.org/property/zender"
"hoofdplaatsVan", "http://nl.dbpedia.org/property/hoofdplaatsVan"
"meestNoordelijkePunt", "http://nl.dbpedia.org/property/meestNoordelijkePunt"
"meestOostelijkePunt", "http://nl.dbpedia.org/property/meestOostelijkePunt"
"embryologie", "http://nl.dbpedia.org/property/embryologie"
"zs", "http://nl.dbpedia.org/property/zs"
"wh", "http://nl.dbpedia.org/property/wh"
"zh", "http://nl.dbpedia.org/property/zh"
"nr", "http://nl.dbpedia.org/property/nr"
"oh", "http://nl.dbpedia.org/property/oh"
"auteurOrde", "http://nl.dbpedia.org/property/auteurOrde"
"gestopt", "http://nl.dbpedia.org/property/gestopt"
"yale", "http://nl.dbpedia.org/property/yale"
"minnan", "http://nl.dbpedia.org/property/minnan"
"bedreigd", "http://nl.dbpedia.org/property/bedreigd"
"rangOpp", "http://nl.dbpedia.org/property/rangOpp"
"atlMeso", "http://nl.dbpedia.org/property/atlMeso"
"atlGem", "http://nl.dbpedia.org/property/atlGem"
"actiefIn", "http://nl.dbpedia.org/property/actiefIn"
"doelstelling", "http://nl.dbpedia.org/property/doelstelling"
"financiering", "http://nl.dbpedia.org/property/financiering"
"disperentie", "http://nl.dbpedia.org/property/disperentie"
"onderschriftlocatieafbeelding", "http://nl.dbpedia.org/property/onderschriftlocatieafbeelding"
"afgestaan", "http://nl.dbpedia.org/property/afgestaan"
"leden", "http://nl.dbpedia.org/property/leden"
"soundTitle", "http://nl.dbpedia.org/property/soundTitle"
"kaartonderschrift", "http://nl.dbpedia.org/property/kaartonderschrift"
"kleinzoonVan", "http://nl.dbpedia.org/property/kleinzoonVan"
"bouwperiode", "http://nl.dbpedia.org/property/bouwperiode"
"gelijk", "http://nl.dbpedia.org/property/gelijk"
"geenGevechten", "http://nl.dbpedia.org/property/geenGevechten"
"bewapening,LuchtLucht", "http://nl.dbpedia.org/property/bewapening,LuchtLucht"
"huidigefunctie", "http://nl.dbpedia.org/property/huidigefunctie"
"bereiding", "http://nl.dbpedia.org/property/bereiding"
"magnitude", "http://nl.dbpedia.org/property/magnitude"
"lichtkracht", "http://nl.dbpedia.org/property/lichtkracht"
"coach", "http://nl.dbpedia.org/property/coach"
"tvCom", "http://nl.dbpedia.org/property/tvCom"
"halfwaardetijd", "http://nl.dbpedia.org/property/halfwaardetijd"
"indicaties", "http://nl.dbpedia.org/property/indicaties"
"toediening", "http://nl.dbpedia.org/property/toediening"
"casNummer", "http://nl.dbpedia.org/property/casNummer"
"atcSuffix", "http://nl.dbpedia.org/property/atcSuffix"
"recordwinnaar", "http://nl.dbpedia.org/property/recordwinnaar"
"handmatigOppervlakte", "http://nl.dbpedia.org/property/handmatigOppervlakte"
"bondsraad", "http://nl.dbpedia.org/property/bondsraad"
"heiligverklaringDatum", "http://nl.dbpedia.org/property/heiligverklaringDatum"
"heiligverklaringDoor", "http://nl.dbpedia.org/property/heiligverklaringDoor"
"rvvjaar", "http://nl.dbpedia.org/property/rvvjaar"
"agrplaats", "http://nl.dbpedia.org/property/agrplaats"
"extras", "http://nl.dbpedia.org/property/extras"
"geluidsmixage", "http://nl.dbpedia.org/property/geluidsmixage"
"subdivisionType", "http://nl.dbpedia.org/property/subdivisionType"
"tekstkleur", "http://nl.dbpedia.org/property/tekstkleur"
"alternatieveNamen", "http://nl.dbpedia.org/property/alternatieveNamen"
"bedrijfsnaam", "http://nl.dbpedia.org/property/bedrijfsnaam"
"oorzaakEinde", "http://nl.dbpedia.org/property/oorzaakEinde"
"sleutelfiguren", "http://nl.dbpedia.org/property/sleutelfiguren"
"producten", "http://nl.dbpedia.org/property/producten"
"lidSinds", "http://nl.dbpedia.org/property/lidSinds"
"maxpassagiers", "http://nl.dbpedia.org/property/maxpassagiers"
"kruissnelheid", "http://nl.dbpedia.org/property/kruissnelheid"
"nameLocal", "http://nl.dbpedia.org/property/nameLocal"
"party", "http://nl.dbpedia.org/property/party"
"postalCode", "http://nl.dbpedia.org/property/postalCode"
"japanseNaam", "http://nl.dbpedia.org/property/japanseNaam"
"telefoonnummer", "http://nl.dbpedia.org/property/telefoonnummer"
"bloem", "http://nl.dbpedia.org/property/bloem"
"keizerinnaam", "http://nl.dbpedia.org/property/keizerinnaam"
"man", "http://nl.dbpedia.org/property/man"
"schoonmoederVan", "http://nl.dbpedia.org/property/schoonmoederVan"
"inw", "http://nl.dbpedia.org/property/inw"
"residentie", "http://nl.dbpedia.org/property/residentie"
"aanwijzer", "http://nl.dbpedia.org/property/aanwijzer"
"inaugureleHouder", "http://nl.dbpedia.org/property/inaugureleHouder"
"huidigeHouder", "http://nl.dbpedia.org/property/huidigeHouder"
"alcohol", "http://nl.dbpedia.org/property/alcohol"
"region", "http://nl.dbpedia.org/property/region"
"ideologen", "http://nl.dbpedia.org/property/ideologen"
"stromingen", "http://nl.dbpedia.org/property/stromingen"
"vakbond", "http://nl.dbpedia.org/property/vakbond"
"sterfland", "http://nl.dbpedia.org/property/sterfland"
"msrplaats", "http://nl.dbpedia.org/property/msrplaats"
"itetappes", "http://nl.dbpedia.org/property/itetappes"
"ge", "http://nl.dbpedia.org/property/ge"
"overwinning", "http://nl.dbpedia.org/property/overwinning"
"gtrui", "http://nl.dbpedia.org/property/gtrui"
"staatsgodsdienst", "http://nl.dbpedia.org/property/staatsgodsdienst"
"zangstem", "http://nl.dbpedia.org/property/zangstem"
"naamsherkomst", "http://nl.dbpedia.org/property/naamsherkomst"
"verschijning", "http://nl.dbpedia.org/property/verschijning"
"pzinnen", "http://nl.dbpedia.org/property/pzinnen"
"wet", "http://nl.dbpedia.org/property/wet"
"animatie", "http://nl.dbpedia.org/property/animatie"
"valign", "http://nl.dbpedia.org/property/valign"
"hoofdvestiging", "http://nl.dbpedia.org/property/hoofdvestiging"
"aandeelhouder", "http://nl.dbpedia.org/property/aandeelhouder"
"boot", "http://nl.dbpedia.org/property/boot"
"busConcessies", "http://nl.dbpedia.org/property/busConcessies"
"etniciteit", "http://nl.dbpedia.org/property/etniciteit"
"quainw", "http://nl.dbpedia.org/property/quainw"
"voorafgegaan", "http://nl.dbpedia.org/property/voorafgegaan"
"dorlandssuf", "http://nl.dbpedia.org/property/dorlandssuf"
"kampioenschap", "http://nl.dbpedia.org/property/kampioenschap"
"ontdektDoor", "http://nl.dbpedia.org/property/ontdektDoor"
"gemiddeldeDichtheid", "http://nl.dbpedia.org/property/gemiddeldeDichtheid"
"temperatuurAanOppervlak", "http://nl.dbpedia.org/property/temperatuurAanOppervlak"
"kleurcode", "http://nl.dbpedia.org/property/kleurcode"
"onafhankelijk", "http://nl.dbpedia.org/property/onafhankelijk"
"prefectuur", "http://nl.dbpedia.org/property/prefectuur"
"huidigeLeden", "http://nl.dbpedia.org/property/huidigeLeden"
"voorlopers", "http://nl.dbpedia.org/property/voorlopers"
"tdiskw", "http://nl.dbpedia.org/property/tdiskw"
"titelkardinaal", "http://nl.dbpedia.org/property/titelkardinaal"
"heropend", "http://nl.dbpedia.org/property/heropend"
"rugnummer", "http://nl.dbpedia.org/property/rugnummer"
"interlandjaren", "http://nl.dbpedia.org/property/interlandjaren"
"landupdate", "http://nl.dbpedia.org/property/landupdate"
"rijstroken", "http://nl.dbpedia.org/property/rijstroken"
"inwonersjaartal", "http://nl.dbpedia.org/property/inwonersjaartal"
"mars", "http://nl.dbpedia.org/property/mars"
"clubupdate", "http://nl.dbpedia.org/property/clubupdate"
"munwebpage", "http://nl.dbpedia.org/property/munwebpage"
"urbanisatie", "http://nl.dbpedia.org/property/urbanisatie"
"aantalGemeenten", "http://nl.dbpedia.org/property/aantalGemeenten"
"herbouwjaar", "http://nl.dbpedia.org/property/herbouwjaar"
"punten", "http://nl.dbpedia.org/property/punten"
"eerstewinst", "http://nl.dbpedia.org/property/eerstewinst"
"oppervlakteGemeente", "http://nl.dbpedia.org/property/oppervlakteGemeente"
"twhakka", "http://nl.dbpedia.org/property/twhakka"
"radiozenders", "http://nl.dbpedia.org/property/radiozenders"
"bedrijfslogo", "http://nl.dbpedia.org/property/bedrijfslogo"
"werknemers", "http://nl.dbpedia.org/property/werknemers"
"afbeeldingbaan", "http://nl.dbpedia.org/property/afbeeldingbaan"
"binnenwater", "http://nl.dbpedia.org/property/binnenwater"
"vorigeTitel", "http://nl.dbpedia.org/property/vorigeTitel"
"redactie", "http://nl.dbpedia.org/property/redactie"
"overignaam", "http://nl.dbpedia.org/property/overignaam"
"kurtosis", "http://nl.dbpedia.org/property/kurtosis"
"detailkaartonderschrift", "http://nl.dbpedia.org/property/detailkaartonderschrift"
"rondjes", "http://nl.dbpedia.org/property/rondjes"
"prominentie", "http://nl.dbpedia.org/property/prominentie"
"omwentelingstijd", "http://nl.dbpedia.org/property/omwentelingstijd"
"officiëleTaal", "http://nl.dbpedia.org/property/officiëleTaal"
"zetten", "http://nl.dbpedia.org/property/zetten"
"variantOp", "http://nl.dbpedia.org/property/variantOp"
"scheepsbouwer", "http://nl.dbpedia.org/property/scheepsbouwer"
"schipTewaterlating", "http://nl.dbpedia.org/property/schipTewaterlating"
"schipUitDienst", "http://nl.dbpedia.org/property/schipUitDienst"
"schipDraagvermogen", "http://nl.dbpedia.org/property/schipDraagvermogen"
"schipVlag", "http://nl.dbpedia.org/property/schipVlag"
"schipBreedte", "http://nl.dbpedia.org/property/schipBreedte"
"schipEigenaar", "http://nl.dbpedia.org/property/schipEigenaar"
"wrvrouw", "http://nl.dbpedia.org/property/wrvrouw"
"erhouderman", "http://nl.dbpedia.org/property/erhouderman"
"nrvrouw", "http://nl.dbpedia.org/property/nrvrouw"
"brhouderman", "http://nl.dbpedia.org/property/brhouderman"
"voorbereidingstijd", "http://nl.dbpedia.org/property/voorbereidingstijd"
"moeilijkheidsgraad", "http://nl.dbpedia.org/property/moeilijkheidsgraad"
"schipDiepgang", "http://nl.dbpedia.org/property/schipDiepgang"
"eerst", "http://nl.dbpedia.org/property/eerst"
"kampioen", "http://nl.dbpedia.org/property/kampioen"
"zijden", "http://nl.dbpedia.org/property/zijden"
"hoekpunten", "http://nl.dbpedia.org/property/hoekpunten"
"zijvlakkenperhoekpunt", "http://nl.dbpedia.org/property/zijvlakkenperhoekpunt"
"duaal", "http://nl.dbpedia.org/property/duaal"
"baanrecord1500m", "http://nl.dbpedia.org/property/baanrecord1500m"
"rijder3000m", "http://nl.dbpedia.org/property/rijder3000m"
"baanrecord10000m", "http://nl.dbpedia.org/property/baanrecord10000m"
"rijdster500m", "http://nl.dbpedia.org/property/rijdster500m"
"baanrecordDames1500m", "http://nl.dbpedia.org/property/baanrecordDames1500m"
"rijdster3000m", "http://nl.dbpedia.org/property/rijdster3000m"
"baanrecordDames10000m", "http://nl.dbpedia.org/property/baanrecordDames10000m"
"begraven", "http://nl.dbpedia.org/property/begraven"
"unrankedOrdo", "http://nl.dbpedia.org/property/unrankedOrdo"
"gemeentelocatie", "http://nl.dbpedia.org/property/gemeentelocatie"
"netnummers", "http://nl.dbpedia.org/property/netnummers"
"gemeentes", "http://nl.dbpedia.org/property/gemeentes"
"editie", "http://nl.dbpedia.org/property/editie"
"grootsteStad", "http://nl.dbpedia.org/property/grootsteStad"
"achtergrond", "http://nl.dbpedia.org/property/achtergrond"
"geboorte", "http://nl.dbpedia.org/property/geboorte"
"waarnemendBurgemeester", "http://nl.dbpedia.org/property/waarnemendBurgemeester"
"departementvlag", "http://nl.dbpedia.org/property/departementvlag"
"arabnaam", "http://nl.dbpedia.org/property/arabnaam"
"golflengte", "http://nl.dbpedia.org/property/golflengte"
"rd3Header", "http://nl.dbpedia.org/property/rd3Header"
"volkstribuunjaar", "http://nl.dbpedia.org/property/volkstribuunjaar"
"rotatie", "http://nl.dbpedia.org/property/rotatie"
"districts", "http://nl.dbpedia.org/property/districts"
"dosering", "http://nl.dbpedia.org/property/dosering"
"namenpodia", "http://nl.dbpedia.org/property/namenpodia"
"aantaledities", "http://nl.dbpedia.org/property/aantaledities"
"serie", "http://nl.dbpedia.org/property/serie"
"bedrijven", "http://nl.dbpedia.org/property/bedrijven"
"bestemmingen", "http://nl.dbpedia.org/property/bestemmingen"
"vorigSeizoen", "http://nl.dbpedia.org/property/vorigSeizoen"
"gbjaar", "http://nl.dbpedia.org/property/gbjaar"
"eindplaats", "http://nl.dbpedia.org/property/eindplaats"
"moederkerk", "http://nl.dbpedia.org/property/moederkerk"
"titelHoofd", "http://nl.dbpedia.org/property/titelHoofd"
"liturgischeTaal", "http://nl.dbpedia.org/property/liturgischeTaal"
"aantalGelovigen", "http://nl.dbpedia.org/property/aantalGelovigen"
"schipOmgedoopt", "http://nl.dbpedia.org/property/schipOmgedoopt"
"curator", "http://nl.dbpedia.org/property/curator"
"routekaartnaam", "http://nl.dbpedia.org/property/routekaartnaam"
"metro's", "http://nl.dbpedia.org/property/metro's"
"thai", "http://nl.dbpedia.org/property/thai"
"tambon", "http://nl.dbpedia.org/property/tambon"
"lightrailConcessies", "http://nl.dbpedia.org/property/lightrailConcessies"
"hoogteverschil", "http://nl.dbpedia.org/property/hoogteverschil"
"steilstekilometer", "http://nl.dbpedia.org/property/steilstekilometer"
"datumgetekend", "http://nl.dbpedia.org/property/datumgetekend"
"voorwaarden", "http://nl.dbpedia.org/property/voorwaarden"
"vasteGasten", "http://nl.dbpedia.org/property/vasteGasten"
"types", "http://nl.dbpedia.org/property/types"
"opgegroeidTe", "http://nl.dbpedia.org/property/opgegroeidTe"
"propeller", "http://nl.dbpedia.org/property/propeller"
"politiekePartij", "http://nl.dbpedia.org/property/politiekePartij"
"bibliotheekblog", "http://nl.dbpedia.org/property/bibliotheekblog"
"t.o.v.OppervlakteHeelCanada", "http://nl.dbpedia.org/property/t.o.v.OppervlakteHeelCanada"
"msps", "http://nl.dbpedia.org/property/msps"
"regering", "http://nl.dbpedia.org/property/regering"
"belgischRecord", "http://nl.dbpedia.org/property/belgischRecord"
"assistentTrainer", "http://nl.dbpedia.org/property/assistentTrainer"
"reikwijdte", "http://nl.dbpedia.org/property/reikwijdte"
"bemand", "http://nl.dbpedia.org/property/bemand"
"oeuvre", "http://nl.dbpedia.org/property/oeuvre"
"subfamiliaAuthority", "http://nl.dbpedia.org/property/subfamiliaAuthority"
"vertaler", "http://nl.dbpedia.org/property/vertaler"
"minutenWl", "http://nl.dbpedia.org/property/minutenWl"
"ookBekendAls", "http://nl.dbpedia.org/property/ookBekendAls"
"andereaanduiding", "http://nl.dbpedia.org/property/andereaanduiding"
"element", "http://nl.dbpedia.org/property/element"
"nuclide", "http://nl.dbpedia.org/property/nuclide"
"aantalNeutronen", "http://nl.dbpedia.org/property/aantalNeutronen"
"bindingsenergie", "http://nl.dbpedia.org/property/bindingsenergie"
"t.o.v.OppervlakteHeelLiechtenstein", "http://nl.dbpedia.org/property/t.o.v.OppervlakteHeelLiechtenstein"
"altname", "http://nl.dbpedia.org/property/altname"
"taalgebied", "http://nl.dbpedia.org/property/taalgebied"
"grootaandeelhouders", "http://nl.dbpedia.org/property/grootaandeelhouders"
"studierichting", "http://nl.dbpedia.org/property/studierichting"
"acteur", "http://nl.dbpedia.org/property/acteur"
"episodes", "http://nl.dbpedia.org/property/episodes"
"cityName", "http://nl.dbpedia.org/property/cityName"
"carPlates", "http://nl.dbpedia.org/property/carPlates"
"wapenlast", "http://nl.dbpedia.org/property/wapenlast"
"boordkanon", "http://nl.dbpedia.org/property/boordkanon"
"aantalTreden", "http://nl.dbpedia.org/property/aantalTreden"
"springkop", "http://nl.dbpedia.org/property/springkop"
"soortKardinaal", "http://nl.dbpedia.org/property/soortKardinaal"
"restauraties", "http://nl.dbpedia.org/property/restauraties"
"oppervlakwater", "http://nl.dbpedia.org/property/oppervlakwater"
"buurtnummer", "http://nl.dbpedia.org/property/buurtnummer"
"schipDeplacement", "http://nl.dbpedia.org/property/schipDeplacement"
"schipKostprijs", "http://nl.dbpedia.org/property/schipKostprijs"
"schipHoogte", "http://nl.dbpedia.org/property/schipHoogte"
"bouwkosten", "http://nl.dbpedia.org/property/bouwkosten"
"eigendom", "http://nl.dbpedia.org/property/eigendom"
"distributie", "http://nl.dbpedia.org/property/distributie"
"ps", "http://nl.dbpedia.org/property/ps"
"huidigeclubfunctie", "http://nl.dbpedia.org/property/huidigeclubfunctie"
"extra3label", "http://nl.dbpedia.org/property/extra3label"
"wapenschild", "http://nl.dbpedia.org/property/wapenschild"
"laatsteHeerser", "http://nl.dbpedia.org/property/laatsteHeerser"
"wapengewicht", "http://nl.dbpedia.org/property/wapengewicht"
"vertolker", "http://nl.dbpedia.org/property/vertolker"
"gaeilge", "http://nl.dbpedia.org/property/gaeilge"
"elevation", "http://nl.dbpedia.org/property/elevation"
"school", "http://nl.dbpedia.org/property/school"
"hoofdzakelijkebestuurder", "http://nl.dbpedia.org/property/hoofdzakelijkebestuurder"
"bijvoorbeeldnaamwoord", "http://nl.dbpedia.org/property/bijvoorbeeldnaamwoord"
"verheffing", "http://nl.dbpedia.org/property/verheffing"
"parentopening", "http://nl.dbpedia.org/property/parentopening"
"bevolkingsdichtheidRang", "http://nl.dbpedia.org/property/bevolkingsdichtheidRang"
"aantalpartijen", "http://nl.dbpedia.org/property/aantalpartijen"
"percentagewitwint", "http://nl.dbpedia.org/property/percentagewitwint"
"ankerdatum", "http://nl.dbpedia.org/property/ankerdatum"
"oppervlakterang", "http://nl.dbpedia.org/property/oppervlakterang"
"inwonersrang", "http://nl.dbpedia.org/property/inwonersrang"
"missienaam", "http://nl.dbpedia.org/property/missienaam"
"callsignlm", "http://nl.dbpedia.org/property/callsignlm"
"maanlanding", "http://nl.dbpedia.org/property/maanlanding"
"landing", "http://nl.dbpedia.org/property/landing"
"verblijfmaan", "http://nl.dbpedia.org/property/verblijfmaan"
"bdoWorld", "http://nl.dbpedia.org/property/bdoWorld"
"worldMasters", "http://nl.dbpedia.org/property/worldMasters"
"asindeling", "http://nl.dbpedia.org/property/asindeling"
"erelijst", "http://nl.dbpedia.org/property/erelijst"
"bronkort", "http://nl.dbpedia.org/property/bronkort"
"atpMasters", "http://nl.dbpedia.org/property/atpMasters"
"schipVliegtuigen", "http://nl.dbpedia.org/property/schipVliegtuigen"
"gebiedsnummer", "http://nl.dbpedia.org/property/gebiedsnummer"
"spelersnaam", "http://nl.dbpedia.org/property/spelersnaam"
"brug", "http://nl.dbpedia.org/property/brug"
"begraafplaats", "http://nl.dbpedia.org/property/begraafplaats"
"bitter", "http://nl.dbpedia.org/property/bitter"
"genoemdnaar", "http://nl.dbpedia.org/property/genoemdnaar"
"afbeeldingstekst", "http://nl.dbpedia.org/property/afbeeldingstekst"
"wegsnelheid", "http://nl.dbpedia.org/property/wegsnelheid"
"aantalreizigers", "http://nl.dbpedia.org/property/aantalreizigers"
"flagReg", "http://nl.dbpedia.org/property/flagReg"
"andereDiscussies", "http://nl.dbpedia.org/property/andereDiscussies"
"oppLand", "http://nl.dbpedia.org/property/oppLand"
"data", "http://nl.dbpedia.org/property/data"
"lon", "http://nl.dbpedia.org/property/lon"
"statutaireNaam", "http://nl.dbpedia.org/property/statutaireNaam"
"lengtegesloten", "http://nl.dbpedia.org/property/lengtegesloten"
"zusVan", "http://nl.dbpedia.org/property/zusVan"
"woiwodschap", "http://nl.dbpedia.org/property/woiwodschap"
"kracht", "http://nl.dbpedia.org/property/kracht"
"vloeroppervlak", "http://nl.dbpedia.org/property/vloeroppervlak"
"overgrootmoederVan", "http://nl.dbpedia.org/property/overgrootmoederVan"
"concurrenten", "http://nl.dbpedia.org/property/concurrenten"
"instantie", "http://nl.dbpedia.org/property/instantie"
"controller", "http://nl.dbpedia.org/property/controller"
"hoofdtitel", "http://nl.dbpedia.org/property/hoofdtitel"
"troepen", "http://nl.dbpedia.org/property/troepen"
"rotatieperiode", "http://nl.dbpedia.org/property/rotatieperiode"
"ontdekker", "http://nl.dbpedia.org/property/ontdekker"
"mapCaption", "http://nl.dbpedia.org/property/mapCaption"
"municipality", "http://nl.dbpedia.org/property/municipality"
"eersteWedstrijd", "http://nl.dbpedia.org/property/eersteWedstrijd"
"sockets", "http://nl.dbpedia.org/property/sockets"
"pipes", "http://nl.dbpedia.org/property/pipes"
"schipMotto", "http://nl.dbpedia.org/property/schipMotto"
"origineelNetwerk", "http://nl.dbpedia.org/property/origineelNetwerk"
"kaftontwerp", "http://nl.dbpedia.org/property/kaftontwerp"
"stillegging", "http://nl.dbpedia.org/property/stillegging"
"fifaLid", "http://nl.dbpedia.org/property/fifaLid"
"wetenschapsgebied", "http://nl.dbpedia.org/property/wetenschapsgebied"
"universiteit", "http://nl.dbpedia.org/property/universiteit"
"parochie", "http://nl.dbpedia.org/property/parochie"
"katholieken", "http://nl.dbpedia.org/property/katholieken"
"volumes", "http://nl.dbpedia.org/property/volumes"
"bevolkingsjaar", "http://nl.dbpedia.org/property/bevolkingsjaar"
"marktkapitalisatie", "http://nl.dbpedia.org/property/marktkapitalisatie"
"origine", "http://nl.dbpedia.org/property/origine"
"molendatabaseNl", "http://nl.dbpedia.org/property/molendatabaseNl"
"eilanden", "http://nl.dbpedia.org/property/eilanden"
"waterschap", "http://nl.dbpedia.org/property/waterschap"
"wapenspreuk", "http://nl.dbpedia.org/property/wapenspreuk"
"sloopjaar", "http://nl.dbpedia.org/property/sloopjaar"
"andereTour", "http://nl.dbpedia.org/property/andereTour"
"subprefectuur", "http://nl.dbpedia.org/property/subprefectuur"
"haajes", "http://nl.dbpedia.org/property/haajes"
"veld", "http://nl.dbpedia.org/property/veld"
"vorigenamen", "http://nl.dbpedia.org/property/vorigenamen"
"landschaftsverband", "http://nl.dbpedia.org/property/landschaftsverband"
"geloofsovertuiging", "http://nl.dbpedia.org/property/geloofsovertuiging"
"architectuur", "http://nl.dbpedia.org/property/architectuur"
"aartsbisdom", "http://nl.dbpedia.org/property/aartsbisdom"
"zieook", "http://nl.dbpedia.org/property/zieook"
"debuutstuk", "http://nl.dbpedia.org/property/debuutstuk"
"actieveLeden", "http://nl.dbpedia.org/property/actieveLeden"
"werkgebied", "http://nl.dbpedia.org/property/werkgebied"
"aantalbevestigd", "http://nl.dbpedia.org/property/aantalbevestigd"
"semi", "http://nl.dbpedia.org/property/semi"
"samengegaan", "http://nl.dbpedia.org/property/samengegaan"
"clubTopscorer", "http://nl.dbpedia.org/property/clubTopscorer"
"overslagvolume", "http://nl.dbpedia.org/property/overslagvolume"
"nabijehavens", "http://nl.dbpedia.org/property/nabijehavens"
"gemetenDiepte", "http://nl.dbpedia.org/property/gemetenDiepte"
"afvloeiing", "http://nl.dbpedia.org/property/afvloeiing"
"draagraket", "http://nl.dbpedia.org/property/draagraket"
"flyBy", "http://nl.dbpedia.org/property/flyBy"
"vorigenaam", "http://nl.dbpedia.org/property/vorigenaam"
"volgendenaam", "http://nl.dbpedia.org/property/volgendenaam"
"systeemvereisten", "http://nl.dbpedia.org/property/systeemvereisten"
"height", "http://nl.dbpedia.org/property/height"
"kostprijs", "http://nl.dbpedia.org/property/kostprijs"
"romnaam", "http://nl.dbpedia.org/property/romnaam"
"refnaam", "http://nl.dbpedia.org/property/refnaam"
"series", "http://nl.dbpedia.org/property/series"
"long", "http://nl.dbpedia.org/property/long"
